datetime,Inv,MPPT,P,V,G,I,P-AC,Tamb,Tmod
2024-05-03 11:40:00,516,930,,,113.76,,2150.067,24.667,26.4
2024-05-03 11:45:00,516,930,,,119.513,,2322.25,24.75,26.66
2024-05-03 11:50:00,516,930,,,123.874,,2477.567,24.833,27.22
2024-05-03 11:55:00,516,930,,,124.733,,2564.5,24.917,26.94
2024-05-03 12:00:00,516,930,,,126.84,,2577.4,25.0,26.62
2024-05-03 12:05:00,516,930,,,133.652,,2593.967,25.083,26.9
2024-05-03 12:10:00,516,930,,,141.774,,2776.6,25.167,27.06
2024-05-03 12:15:00,516,930,,,151.757,,2969.1,25.25,27.5
2024-05-03 12:20:00,516,930,,,168.732,,3194.933,25.333,28.32
2024-05-03 12:25:00,516,930,,,187.614,,3548.15,25.417,29.14
2024-05-03 12:30:00,516,930,,,208.134,,3967.1,25.5,29.68
2024-05-03 12:35:00,516,930,,,225.957,,4412.417,25.583,29.68
2024-05-03 12:40:00,516,930,,,240.661,,4794.267,25.667,29.3
2024-05-03 12:45:00,516,930,,,262.178,,5110.667,25.75,29.78
2024-05-03 12:50:00,516,930,,,273.563,,5569.817,25.833,30.44
2024-05-03 12:55:00,516,930,,,287.706,,5805.833,25.917,30.64
2024-05-03 13:00:00,516,930,,,308.798,,6097.083,26.0,30.82
2024-05-03 13:05:00,516,930,,,326.557,,6566.583,26.55,31.78
2024-05-03 13:10:00,516,930,,,343.783,,6970.3,27.1,32.66
2024-05-03 13:15:00,516,930,,,356.3,,7280.033,27.65,33.76
2024-05-03 13:20:00,516,930,,,352.299,,7606.7,28.2,34.54
2024-05-03 13:25:00,516,930,,,271.081,,7404.767,28.75,34.78
2024-05-03 13:30:00,516,930,,,218.39,,5588.85,29.3,34.56
2024-05-03 13:35:00,516,930,,,168.404,,4421.25,29.85,33.88
2024-05-03 13:40:00,516,930,,,216.612,,3469.483,30.4,33.56
2024-05-03 13:45:00,516,930,,,279.126,,645.5,30.95,34.2
2024-05-03 13:50:00,516,930,,,392.454,,685.35,31.5,36.0
2024-05-03 13:55:00,516,930,,,325.181,,1068.0,32.05,37.16
2024-05-03 14:00:00,516,930,,,71.784,,1057.9,32.6,34.1
2024-05-03 14:05:00,516,930,,,76.589,,991.067,32.133,31.22
2024-05-03 14:10:00,516,930,,,171.113,,1404.883,31.667,31.38
2024-05-03 14:15:00,516,930,,,109.757,,1132.467,31.2,31.2
2024-05-03 14:20:00,516,930,,,83.688,,1150.167,30.733,30.72
2024-05-03 14:25:00,516,930,,,140.014,,1145.133,30.267,31.06
2024-05-03 14:30:00,516,930,,,183.955,,1142.3,29.8,32.06
2024-05-03 14:35:00,516,930,,,217.531,,1140.067,29.333,33.26
2024-05-03 14:40:00,516,930,,,214.902,,1136.467,28.867,34.1
2024-05-03 14:45:00,516,930,,,225.746,,1154.233,28.4,34.76
2024-05-03 14:50:00,516,930,,,230.508,,1175.733,27.933,35.1
2024-05-03 14:55:00,516,930,,,236.926,,1068.033,27.467,35.24
2024-05-03 15:00:00,516,930,,,250.776,,,27.0,35.567
2024-05-03 15:05:00,516,930,0.0,0.0,267.277,0.0,995.125,27.083,36.46
2024-05-03 15:10:00,516,930,0.0,0.0,297.504,0.0,1068.0,27.167,37.82
2024-05-03 15:15:00,516,930,,,313.134,,,27.25,38.7
2024-05-03 15:20:00,516,930,,,331.815,,,27.333,39.96
2024-05-03 15:25:00,516,930,0.0,0.0,342.557,0.0,840.0,27.417,40.7
2024-05-03 15:30:00,516,930,0.0,0.0,353.211,0.0,1194.833,27.5,41.08
2024-05-03 15:35:00,516,930,0.0,0.0,347.507,0.0,1178.4,27.583,41.12
2024-05-03 15:40:00,516,930,0.0,0.0,324.17,0.0,6566.417,27.667,40.7
2024-05-03 15:45:00,516,930,0.0,0.0,299.335,0.0,6887.033,27.75,40.24
2024-05-03 15:50:00,516,930,0.0,0.0,266.784,0.0,6337.967,27.833,39.44
2024-05-03 15:55:00,516,930,0.0,0.0,227.889,0.0,5529.517,27.917,38.28
2024-05-03 16:00:00,516,930,0.0,0.0,194.245,0.0,4693.333,28.0,37.36
2024-05-03 16:05:00,516,930,0.0,0.0,175.372,0.0,3956.15,27.917,36.567
2024-05-03 16:10:00,516,930,,,147.73,,,27.833,35.74
2024-05-03 16:15:00,516,930,,,132.846,,3240.0,27.75,35.04
2024-05-03 16:20:00,516,930,,,124.066,,2655.833,27.667,34.38
2024-05-03 16:25:00,516,930,,,117.213,,2469.0,27.583,34.12
2024-05-03 16:30:00,516,930,,,109.762,,2312.05,27.5,33.82
2024-05-03 16:35:00,516,930,,,101.558,,2149.0,27.417,33.66
2024-05-03 16:40:00,516,930,,,92.592,,1963.1,27.333,33.38
2024-05-03 16:45:00,516,930,,,83.277,,1761.467,27.25,32.98
2024-05-03 16:50:00,516,930,,,73.831,,1559.083,27.167,32.62
2024-05-03 16:55:00,516,930,,,65.149,,1346.25,27.083,32.26
2024-05-03 17:00:00,516,930,,,57.732,,1177.0,27.0,31.84
2024-05-03 17:05:00,516,930,,,50.46,,1024.45,27.283,31.44
2024-05-03 17:10:00,516,930,,,43.56,,872.267,27.567,30.96
2024-05-03 17:15:00,516,930,,,36.783,,729.4,27.85,30.46
2024-05-03 17:20:00,516,930,,,30.436,,589.217,28.133,30.06
2024-05-03 17:25:00,516,930,,,24.529,,478.8,28.417,29.66
2024-05-03 17:30:00,516,930,,,18.884,,370.8,28.7,29.3
2024-05-03 17:35:00,516,930,,,13.611,,265.9,28.983,29.0
2024-05-03 17:40:00,516,930,,,8.98,,173.067,29.267,28.74
2024-05-03 17:45:00,516,930,,,5.15,,91.633,29.55,28.46
2024-05-03 17:50:00,516,930,,,2.444,,21.433,29.833,28.26
2024-05-04 05:35:00,516,930,0.0,0.0,4.29,0.0,0.0,24.0,24.84
2024-05-04 05:40:00,516,930,0.0,0.0,7.498,0.0,0.0,24.0,25.02
2024-05-04 05:45:00,516,930,0.0,0.0,12.169,0.0,93.133,24.0,25.22
2024-05-04 05:50:00,516,930,0.0,0.0,15.609,0.0,215.533,24.0,25.5
2024-05-04 05:55:00,516,930,0.0,0.0,17.627,0.0,315.3,24.0,25.84
2024-05-04 06:00:00,516,930,0.0,0.0,20.008,0.0,378.367,24.0,26.2
2024-05-04 06:05:00,516,930,0.0,0.0,25.712,0.0,465.233,24.083,26.62
2024-05-04 06:10:00,516,930,0.0,0.0,32.545,0.0,631.417,24.167,27.0
2024-05-04 06:15:00,516,930,0.0,0.0,39.99,0.0,831.7,24.25,27.52
2024-05-04 06:20:00,516,930,0.0,0.0,48.94,0.0,1048.567,24.333,28.06
2024-05-04 06:25:00,516,930,0.0,0.0,56.7,0.0,1291.5,24.417,28.6
2024-05-04 06:30:00,516,930,0.0,0.0,63.635,0.0,1510.233,24.5,29.18
2024-05-04 06:35:00,516,930,0.0,0.0,71.668,0.0,1723.233,24.583,29.7
2024-05-04 06:40:00,516,930,0.0,0.0,82.57,0.0,1916.55,24.667,30.22
2024-05-04 06:45:00,516,930,0.0,0.0,96.226,0.0,2234.4,24.75,30.9
2024-05-04 06:50:00,516,930,0.0,0.0,105.171,0.0,2570.75,24.833,31.54
2024-05-04 06:55:00,516,930,0.0,0.0,116.273,0.0,2802.633,24.917,32.2
2024-05-04 07:00:00,516,930,0.0,0.0,128.261,0.0,3117.717,25.0,33.0
2024-05-04 07:05:00,516,930,0.0,0.0,126.705,0.0,3424.883,25.083,33.38
2024-05-04 07:10:00,516,930,0.0,0.0,128.682,0.0,3376.083,25.167,33.94
2024-05-04 07:15:00,516,930,0.0,0.0,138.323,0.0,3419.75,25.25,34.26
2024-05-04 07:20:00,516,930,0.0,0.0,145.941,0.0,3643.383,25.333,34.94
2024-05-04 07:25:00,516,930,0.0,0.0,161.035,0.0,3882.583,25.417,35.8
2024-05-04 07:30:00,516,930,0.0,0.0,183.216,0.0,4263.7,25.5,36.64
2024-05-04 07:35:00,516,930,0.0,0.0,196.755,0.0,4868.717,25.583,37.56
2024-05-04 07:40:00,516,930,0.0,0.0,216.482,0.0,5155.85,25.667,38.58
2024-05-04 07:45:00,516,930,0.0,0.0,222.542,0.0,5535.367,25.75,39.16
2024-05-04 07:50:00,516,930,0.0,0.0,232.702,0.0,5589.0,25.833,39.9
2024-05-04 07:55:00,516,930,0.0,0.0,267.435,0.0,5766.75,25.917,40.66
2024-05-04 08:00:00,516,930,0.0,0.0,342.072,0.0,6524.933,26.0,42.98
2024-05-04 08:05:00,516,930,0.0,0.0,314.681,0.0,8214.4,26.167,45.18
2024-05-04 08:10:00,516,930,0.0,0.0,374.143,0.0,7527.817,26.333,46.84
2024-05-04 08:15:00,516,930,0.0,0.0,370.272,0.0,8923.55,26.5,48.12
2024-05-04 08:20:00,516,930,0.0,0.0,433.866,0.0,9021.783,26.667,49.3
2024-05-04 08:25:00,516,930,0.0,0.0,524.208,0.0,10375.333,26.833,51.78
2024-05-04 08:30:00,516,930,0.0,0.0,518.16,0.0,12916.033,27.0,54.52
2024-05-04 08:35:00,516,930,0.0,0.0,510.465,0.0,12072.4,27.167,54.2
2024-05-04 08:40:00,516,930,0.0,0.0,551.321,0.0,12101.617,27.333,56.0
2024-05-04 08:45:00,516,930,0.0,0.0,574.218,0.0,13269.767,27.5,57.78
2024-05-04 08:50:00,516,930,0.0,0.0,506.231,0.0,11672.083,27.667,57.32
2024-05-04 08:55:00,516,930,0.0,0.0,609.828,0.0,12312.5,27.833,57.46
2024-05-04 09:00:00,516,930,0.0,0.0,608.921,0.0,12091.35,28.0,58.42
2024-05-04 09:05:00,516,930,0.0,0.0,495.782,0.0,14441.0,28.167,58.78
2024-05-04 09:10:00,516,930,0.0,0.0,487.68,0.0,11283.35,28.333,55.7
2024-05-04 09:15:00,516,930,0.0,0.0,782.24,0.0,11830.083,28.5,58.78
2024-05-04 09:20:00,516,930,0.0,0.0,686.163,0.0,14043.7,28.667,61.54
2024-05-04 09:25:00,516,930,0.0,0.0,814.398,0.0,12487.083,28.833,62.58
2024-05-04 09:30:00,516,930,0.0,0.0,853.693,0.0,12536.467,29.0,67.4
2024-05-04 09:35:00,516,930,0.0,0.0,773.115,0.0,13046.0,29.167,68.52
2024-05-04 09:40:00,516,930,0.0,0.0,686.444,0.0,15078.483,29.333,68.78
2024-05-04 09:45:00,516,930,0.0,0.0,605.037,0.0,11219.817,29.5,64.1
2024-05-04 09:50:00,516,930,0.0,0.0,714.956,0.0,14287.733,29.667,64.38
2024-05-04 09:55:00,516,930,0.0,0.0,442.776,0.0,15219.133,29.833,62.32
2024-05-04 10:00:00,516,930,0.0,0.0,806.567,0.0,8284.167,30.0,59.6
2024-05-04 10:05:00,516,930,0.0,0.0,827.071,0.0,14229.783,30.25,63.32
2024-05-04 10:10:00,516,930,0.0,0.0,860.403,0.0,15092.433,30.5,64.82
2024-05-04 10:15:00,516,930,0.0,0.0,856.974,0.0,15511.533,30.75,64.66
2024-05-04 10:20:00,516,930,0.0,0.0,934.411,0.0,16533.033,31.0,66.72
2024-05-04 10:25:00,516,930,0.0,0.0,971.312,0.0,14920.783,31.25,68.82
2024-05-04 10:30:00,516,930,0.0,0.0,770.768,0.0,14352.133,31.5,69.08
2024-05-04 10:35:00,516,930,0.0,0.0,645.565,0.0,14595.217,31.75,64.76
2024-05-04 10:40:00,516,930,0.0,0.0,901.112,0.0,14873.433,32.0,64.28
2024-05-04 10:45:00,516,930,0.0,0.0,935.772,0.0,14976.483,32.25,68.78
2024-05-04 10:50:00,516,930,0.0,0.0,668.745,0.0,17226.5,32.5,65.86
2024-05-04 10:55:00,516,930,0.0,0.0,953.392,0.0,14483.067,32.75,65.92
2024-05-04 11:00:00,516,930,0.0,0.0,949.711,0.0,15513.217,33.0,68.94
2024-05-04 11:05:00,516,930,0.0,0.0,935.436,0.0,15352.2,33.0,69.52
2024-05-04 11:10:00,516,930,0.0,0.0,940.554,0.0,16417.233,33.0,70.18
2024-05-04 11:15:00,516,930,0.0,0.0,976.995,0.0,16358.667,33.0,71.24
2024-05-04 11:20:00,516,930,0.0,0.0,987.26,0.0,15462.15,33.0,71.76
2024-05-04 11:25:00,516,930,0.0,0.0,981.628,0.0,14894.25,33.0,72.32
2024-05-04 11:30:00,516,930,0.0,0.0,938.066,0.0,15102.983,33.0,72.98
2024-05-04 11:35:00,516,930,0.0,0.0,1000.968,0.0,15856.967,33.0,73.86
2024-05-04 11:40:00,516,930,0.0,0.0,992.589,0.0,16213.05,33.0,73.08
2024-05-04 11:45:00,516,930,0.0,0.0,1070.443,0.0,15657.867,33.0,74.92
2024-05-04 11:50:00,516,930,0.0,0.0,819.421,0.0,16975.017,33.0,73.82
2024-05-04 11:55:00,516,930,0.0,0.0,719.339,0.0,17107.983,33.0,68.9
2024-05-04 12:00:00,516,930,0.0,0.0,622.514,0.0,16381.767,33.0,66.18
2024-05-04 12:05:00,516,930,0.0,0.0,597.656,0.0,13834.25,33.0,63.06
2024-05-04 12:10:00,516,930,0.0,0.0,776.057,0.0,14061.117,33.0,63.92
2024-05-04 12:15:00,516,930,0.0,0.0,812.362,0.0,15526.417,33.0,66.04
2024-05-04 12:20:00,516,930,0.0,0.0,726.246,0.0,16758.733,33.0,65.9
2024-05-04 12:25:00,516,930,0.0,0.0,826.691,0.0,14155.067,33.0,64.72
2024-05-04 12:30:00,516,930,0.0,0.0,960.73,0.0,15575.667,33.0,66.78
2024-05-04 12:35:00,516,930,0.0,0.0,628.128,0.0,16989.667,33.0,64.64
2024-05-04 12:40:00,516,930,0.0,0.0,922.448,0.0,13229.867,33.0,66.24
2024-05-04 12:45:00,516,930,0.0,0.0,999.031,0.0,16890.033,33.0,69.44
2024-05-04 12:50:00,516,930,0.0,0.0,469.787,0.0,15638.183,33.0,65.38
2024-05-04 12:55:00,516,930,0.0,0.0,853.623,0.0,10050.15,33.0,62.58
2024-05-04 13:00:00,516,930,0.0,0.0,941.601,0.0,14464.767,33.0,66.68
2024-05-04 13:05:00,516,930,0.0,0.0,806.268,0.0,15918.6,33.0,67.34
2024-05-04 13:10:00,516,930,0.0,0.0,909.564,0.0,14986.6,33.0,67.2
2024-05-04 13:15:00,516,930,0.0,0.0,922.726,0.0,13666.55,33.0,68.04
2024-05-04 13:20:00,516,930,0.0,0.0,879.767,0.0,14315.067,33.0,67.9
2024-05-04 13:25:00,516,930,0.0,0.0,672.462,0.0,14271.433,33.0,65.26
2024-05-04 13:30:00,516,930,0.0,0.0,429.719,0.0,10384.767,33.0,59.32
2024-05-04 13:35:00,516,930,0.0,0.0,874.147,0.0,9351.367,33.0,61.06
2024-05-04 13:40:00,516,930,0.0,0.0,694.407,0.0,14499.483,33.0,63.0
2024-05-04 13:45:00,516,930,0.0,0.0,594.648,0.0,12295.2,33.0,58.4
2024-05-04 13:50:00,516,930,0.0,0.0,762.364,0.0,9922.467,33.0,61.56
2024-05-04 13:55:00,516,930,0.0,0.0,699.772,0.0,13828.65,33.0,63.06
2024-05-04 14:00:00,516,930,0.0,0.0,340.58,0.0,13134.717,33.0,56.82
2024-05-04 14:05:00,516,930,0.0,0.0,822.39,0.0,6535.583,33.0,56.7
2024-05-04 14:10:00,516,930,0.0,0.0,781.95,0.0,13744.333,33.0,60.84
2024-05-04 14:15:00,516,930,0.0,0.0,766.131,0.0,14960.217,33.0,61.86
2024-05-04 14:20:00,516,930,0.0,0.0,715.727,0.0,14867.183,33.0,61.18
2024-05-04 14:25:00,516,930,0.0,0.0,702.329,0.0,14232.433,33.0,60.74
2024-05-04 14:30:00,516,930,0.0,0.0,687.899,0.0,15883.967,33.0,61.04
2024-05-04 14:35:00,516,930,0.0,0.0,675.578,0.0,14995.333,33.0,61.08
2024-05-04 14:40:00,516,930,0.0,0.0,667.719,0.0,14037.033,33.0,60.88
2024-05-04 14:45:00,516,930,0.0,0.0,643.181,0.0,14863.983,33.0,60.64
2024-05-04 14:50:00,516,930,0.0,0.0,536.48,0.0,14615.033,33.0,59.74
2024-05-04 14:55:00,516,930,0.0,0.0,444.344,0.0,11118.817,33.0,55.34
2024-05-04 15:00:00,516,930,0.0,0.0,574.207,0.0,11153.6,33.0,56.06
2024-05-04 15:05:00,516,930,0.0,0.0,477.842,0.0,12839.333,32.833,56.02
2024-05-04 15:10:00,516,930,0.0,0.0,251.447,0.0,10002.633,32.667,50.86
2024-05-04 15:15:00,516,930,,,354.026,,,32.5,50.325
2024-05-04 15:20:00,516,930,,,492.166,,,32.333,50.2
2024-05-04 15:25:00,516,930,0.0,0.0,488.138,0.0,6264.0,32.167,51.12
2024-05-04 15:30:00,516,930,0.0,0.0,461.552,0.0,9708.0,32.0,51.68
2024-05-04 15:35:00,516,930,0.0,0.0,452.334,0.0,11357.467,31.833,51.5
2024-05-04 15:40:00,516,930,0.0,0.0,427.932,0.0,11205.3,31.667,50.98
2024-05-04 15:45:00,516,930,0.0,0.0,394.783,0.0,9854.1,31.5,50.72
2024-05-04 15:50:00,516,930,0.0,0.0,349.663,0.0,9289.483,31.333,48.88
2024-05-04 15:55:00,516,930,0.0,0.0,354.542,0.0,8757.45,31.167,48.88
2024-05-04 16:00:00,516,930,0.0,0.0,336.478,0.0,8740.517,31.0,47.8
2024-05-04 16:05:00,516,930,0.0,0.0,328.449,0.0,8073.117,31.033,47.36
2024-05-04 16:10:00,516,930,0.0,0.0,282.048,0.0,7344.917,31.067,46.92
2024-05-04 16:15:00,516,930,0.0,0.0,145.207,0.0,6291.4,31.1,44.2
2024-05-04 16:20:00,516,930,0.0,0.0,137.526,0.0,6039.533,31.133,41.94
2024-05-04 16:25:00,516,930,0.0,0.0,119.058,0.0,5110.45,31.167,40.24
2024-05-04 16:30:00,516,930,0.0,0.0,122.996,0.0,3706.733,31.2,38.8
2024-05-04 16:35:00,516,930,0.0,0.0,101.233,0.0,3057.55,31.233,37.78
2024-05-04 16:40:00,516,930,0.0,0.0,86.974,0.0,2239.367,31.267,36.74
2024-05-04 16:45:00,516,930,0.0,0.0,76.957,0.0,1911.55,31.3,35.8
2024-05-04 16:50:00,516,930,0.0,0.0,70.403,0.0,1618.583,31.333,35.02
2024-05-04 16:55:00,516,930,0.0,0.0,65.403,0.0,1490.583,31.367,34.46
2024-05-04 17:00:00,516,930,0.0,0.0,60.669,0.0,1365.2,31.4,34.02
2024-05-04 17:05:00,516,930,0.0,0.0,61.36,0.0,1263.833,31.325,33.78
2024-05-04 17:10:00,516,930,0.0,0.0,66.576,0.0,1309.967,31.25,33.76
2024-05-04 17:15:00,516,930,0.0,0.0,52.685,0.0,1384.683,31.175,33.68
2024-05-04 17:20:00,516,930,0.0,0.0,42.275,0.0,1040.067,31.1,33.24
2024-05-04 17:25:00,516,930,0.0,0.0,34.956,0.0,828.4,31.025,33.0
2024-05-04 17:30:00,516,930,0.0,0.0,24.975,0.0,651.667,30.95,32.56
2024-05-04 17:35:00,516,930,0.0,0.0,18.722,0.0,446.683,30.875,31.86
2024-05-04 17:40:00,516,930,0.0,0.0,13.469,0.0,318.833,30.8,31.34
2024-05-04 17:45:00,516,930,0.0,0.0,8.909,0.0,209.967,30.725,30.96
2024-05-04 17:50:00,516,930,,,5.608,,,30.65,30.7
2024-05-05 05:35:00,516,930,0.0,0.0,7.219,0.0,0.0,27.0,27.54
2024-05-05 05:40:00,516,930,0.0,0.0,13.453,0.0,39.7,27.0,27.64
2024-05-05 05:45:00,516,930,0.0,0.0,19.103,0.0,188.933,27.0,27.82
2024-05-05 05:50:00,516,930,0.0,0.0,26.979,0.0,306.6,27.0,28.14
2024-05-05 05:55:00,516,930,0.0,0.0,38.505,0.0,484.517,27.0,28.62
2024-05-05 06:00:00,516,930,0.0,0.0,50.999,0.0,722.767,27.0,29.3
2024-05-05 06:05:00,516,930,0.0,0.0,64.173,0.0,973.35,27.083,30.04
2024-05-05 06:10:00,516,930,0.0,0.0,78.091,0.0,1219.05,27.167,30.9
2024-05-05 06:15:00,516,930,0.0,0.0,93.241,0.0,1503.6,27.25,31.82
2024-05-05 06:20:00,516,930,0.0,0.0,110.025,0.0,1794.0,27.333,32.76
2024-05-05 06:25:00,516,930,0.0,0.0,127.737,0.0,2114.667,27.417,33.68
2024-05-05 06:30:00,516,930,0.0,0.0,146.161,0.0,2458.183,27.5,34.58
2024-05-05 06:35:00,516,930,0.0,0.0,163.859,0.0,2808.567,27.583,35.5
2024-05-05 06:40:00,516,930,0.0,0.0,182.443,0.0,3176.95,27.667,36.5
2024-05-05 06:45:00,516,930,0.0,0.0,201.723,0.0,3566.85,27.75,37.38
2024-05-05 06:50:00,516,930,0.0,0.0,220.442,0.0,3798.05,27.833,38.46
2024-05-05 06:55:00,516,930,0.0,0.0,240.214,0.0,4242.317,27.917,39.64
2024-05-05 07:00:00,516,930,0.0,0.0,258.79,0.0,4800.7,28.0,41.02
2024-05-05 07:05:00,516,930,0.0,0.0,280.176,0.0,5232.417,28.167,42.08
2024-05-05 07:10:00,516,930,0.0,0.0,300.192,0.0,5708.417,28.333,42.86
2024-05-05 07:15:00,516,930,0.0,0.0,321.719,0.0,6115.067,28.5,44.14
2024-05-05 07:20:00,516,930,0.0,0.0,343.315,0.0,6648.667,28.667,45.28
2024-05-05 07:25:00,516,930,0.0,0.0,349.46,0.0,7132.167,28.833,46.06
2024-05-05 07:30:00,516,930,0.0,0.0,386.898,0.0,7363.583,29.0,46.74
2024-05-05 07:35:00,516,930,0.0,0.0,319.315,0.0,8193.083,29.167,47.12
2024-05-05 07:40:00,516,930,0.0,0.0,409.021,0.0,6813.433,29.333,47.9
2024-05-05 07:45:00,516,930,0.0,0.0,501.446,0.0,8675.767,29.5,49.7
2024-05-05 07:50:00,516,930,0.0,0.0,514.881,0.0,10955.467,29.667,51.46
2024-05-05 07:55:00,516,930,0.0,0.0,508.929,0.0,11096.217,29.833,52.08
2024-05-05 08:00:00,516,930,0.0,0.0,480.421,0.0,11044.717,30.0,52.5
2024-05-05 08:05:00,516,930,0.0,0.0,215.123,0.0,10423.7,30.083,49.66
2024-05-05 08:10:00,516,930,0.0,0.0,217.233,0.0,4926.033,30.167,45.4
2024-05-05 08:15:00,516,930,0.0,0.0,315.259,0.0,5266.45,30.25,44.4
2024-05-05 08:20:00,516,930,0.0,0.0,307.237,0.0,6548.667,30.333,44.26
2024-05-05 08:25:00,516,930,0.0,0.0,506.652,0.0,6578.717,30.417,46.52
2024-05-05 08:30:00,516,930,0.0,0.0,458.332,0.0,10506.017,30.5,48.52
2024-05-05 08:35:00,516,930,0.0,0.0,314.304,0.0,10746.817,30.583,48.78
2024-05-05 08:40:00,516,930,0.0,0.0,246.41,0.0,7381.733,30.667,46.14
2024-05-05 08:45:00,516,930,0.0,0.0,457.244,0.0,6312.733,30.75,48.2
2024-05-05 08:50:00,516,930,0.0,0.0,301.048,0.0,9651.583,30.833,45.84
2024-05-05 08:55:00,516,930,0.0,0.0,677.35,0.0,6650.05,30.917,50.02
2024-05-05 09:00:00,516,930,0.0,0.0,379.392,0.0,14631.1,31.0,52.36
2024-05-05 09:05:00,516,930,0.0,0.0,518.835,0.0,9011.5,31.167,49.48
2024-05-05 09:10:00,516,930,0.0,0.0,287.509,0.0,9581.933,31.333,49.58
2024-05-05 09:15:00,516,930,0.0,0.0,361.043,0.0,6335.6,31.5,47.3
2024-05-05 09:20:00,516,930,0.0,0.0,269.168,0.0,7868.45,31.667,46.4
2024-05-05 09:25:00,516,930,0.0,0.0,252.768,0.0,6118.233,31.833,45.08
2024-05-05 09:30:00,516,930,0.0,0.0,407.485,0.0,5971.05,32.0,46.1
2024-05-05 09:35:00,516,930,0.0,0.0,515.87,0.0,9300.5,32.167,50.18
2024-05-05 09:40:00,516,930,0.0,0.0,379.424,0.0,10123.45,32.333,47.96
2024-05-05 09:45:00,516,930,0.0,0.0,440.325,0.0,7876.9,32.5,47.32
2024-05-05 09:50:00,516,930,0.0,0.0,648.915,0.0,9469.033,32.667,52.94
2024-05-05 09:55:00,516,930,0.0,0.0,395.254,0.0,11102.217,32.833,52.5
2024-05-05 10:00:00,516,930,0.0,0.0,235.057,0.0,8445.033,33.0,48.72
2024-05-05 10:05:00,516,930,0.0,0.0,233.466,0.0,5212.6,33.0,45.88
2024-05-05 10:10:00,516,930,0.0,0.0,504.549,0.0,5510.217,33.0,46.92
2024-05-05 10:15:00,516,930,0.0,0.0,384.031,0.0,10941.817,33.0,49.64
2024-05-05 10:20:00,516,930,0.0,0.0,530.938,0.0,9068.783,33.0,50.06
2024-05-05 10:25:00,516,930,0.0,0.0,790.14,0.0,10345.283,33.0,54.82
2024-05-05 10:30:00,516,930,0.0,0.0,813.146,0.0,12018.617,33.0,56.48
2024-05-05 10:35:00,516,930,0.0,0.0,1053.488,0.0,12269.15,33.0,61.92
2024-05-05 10:40:00,516,930,0.0,0.0,947.802,0.0,14302.633,33.0,65.18
2024-05-05 10:45:00,516,930,0.0,0.0,778.708,0.0,13369.35,33.0,67.68
2024-05-05 10:50:00,516,930,0.0,0.0,625.541,0.0,12035.133,33.0,62.5
2024-05-05 10:55:00,516,930,0.0,0.0,595.439,0.0,10653.083,33.0,59.86
2024-05-05 11:00:00,516,930,0.0,0.0,948.923,0.0,11175.15,33.0,64.64
2024-05-05 11:05:00,516,930,0.0,0.0,982.473,0.0,15155.3,33.083,67.88
2024-05-05 11:10:00,516,930,0.0,0.0,975.715,0.0,14709.667,33.167,68.1
2024-05-05 11:15:00,516,930,0.0,0.0,973.022,0.0,14580.9,33.25,68.4
2024-05-05 11:20:00,516,930,0.0,0.0,971.995,0.0,14998.883,33.333,68.06
2024-05-05 11:25:00,516,930,0.0,0.0,986.45,0.0,14992.017,33.417,68.56
2024-05-05 11:30:00,516,930,0.0,0.0,986.43,0.0,14301.017,33.5,69.48
2024-05-05 11:35:00,516,930,0.0,0.0,983.834,0.0,14509.967,33.583,69.96
2024-05-05 11:40:00,516,930,0.0,0.0,989.726,0.0,14745.583,33.667,69.36
2024-05-05 11:45:00,516,930,0.0,0.0,990.706,0.0,15224.967,33.75,70.68
2024-05-05 11:50:00,516,930,0.0,0.0,979.89,0.0,18321.117,33.833,70.84
2024-05-05 11:55:00,516,930,0.0,0.0,987.392,0.0,15352.983,33.917,70.36
2024-05-05 12:00:00,516,930,,,998.062,,,34.0,70.88
2024-05-05 12:05:00,516,930,,,1000.865,,,34.083,71.1
2024-05-05 12:10:00,516,930,0.0,0.0,1046.526,0.0,14635.0,34.167,70.9
2024-05-05 12:15:00,516,930,0.0,0.0,792.393,0.0,17745.817,34.25,69.44
2024-05-05 12:20:00,516,930,0.0,0.0,876.406,0.0,13382.95,34.333,64.22
2024-05-05 12:25:00,516,930,0.0,0.0,994.731,0.0,14735.983,34.417,65.82
2024-05-05 12:30:00,516,930,0.0,0.0,966.999,0.0,17549.567,34.5,67.62
2024-05-05 12:35:00,516,930,0.0,0.0,959.16,0.0,17280.85,34.583,68.68
2024-05-05 12:40:00,516,930,0.0,0.0,951.755,0.0,16302.583,34.667,68.14
2024-05-05 12:45:00,516,930,0.0,0.0,950.218,0.0,17063.0,34.75,68.88
2024-05-05 12:50:00,516,930,0.0,0.0,940.546,0.0,17484.883,34.833,69.22
2024-05-05 12:55:00,516,930,0.0,0.0,933.103,0.0,17114.067,34.917,69.8
2024-05-05 13:00:00,516,930,0.0,0.0,918.6,0.0,16089.533,35.0,69.26
2024-05-05 13:05:00,516,930,0.0,0.0,913.601,0.0,16228.417,35.0,68.86
2024-05-05 13:10:00,516,930,0.0,0.0,902.964,0.0,17497.333,35.0,67.3
2024-05-05 13:15:00,516,930,0.0,0.0,897.025,0.0,16406.817,35.0,66.66
2024-05-05 13:20:00,516,930,0.0,0.0,880.713,0.0,15515.033,35.0,66.56
2024-05-05 13:25:00,516,930,0.0,0.0,866.336,0.0,16249.95,35.0,66.58
